,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
95,1895-01-01,703.4139850999994,343.6675023581625,830.7117509489332,703.4139850999994,703.4139850999994,-116.06628606031532,-116.06628606031532,-116.06628606031532,-116.06628606031532,-116.06628606031532,-116.06628606031532,0.0,0.0,0.0,587.3476990396841
96,1896-01-01,733.395073343703,379.18846092607265,895.8072581294624,733.395073343703,733.395073343703,-94.79543572765827,-94.79543572765827,-94.79543572765827,-94.79543572765827,-94.79543572765827,-94.79543572765827,0.0,0.0,0.0,638.5996376160447
97,1897-01-01,763.4583015551971,363.1586381445539,834.3736976272708,763.4583015551971,763.4583015551971,-156.8167576914319,-156.8167576914319,-156.8167576914319,-156.8167576914319,-156.8167576914319,-156.8167576914319,0.0,0.0,0.0,606.6415438637652
98,1898-01-01,793.4393897988999,417.5443589921302,883.9371070183362,793.4393897988999,793.4393897988999,-136.74840021676084,-136.74840021676084,-136.74840021676084,-136.74840021676084,-136.74840021676084,-136.74840021676084,0.0,0.0,0.0,656.6909895821391
99,1899-01-01,823.4204816938598,476.08326275761453,940.0178459729123,823.4204816938598,823.4204816938598,-116.06628606026912,-116.06628606026912,-116.06628606026912,-116.06628606026912,-116.06628606026912,-116.06628606026912,0.0,0.0,0.0,707.3541956335906
100,1900-01-01,853.4015735888195,522.1039901590575,983.0843217081359,853.4015735888195,853.4015735888195,-94.79543572767952,-94.79543572767952,-94.79543572767952,-94.79543572767952,-94.79543572767952,-94.79543572767952,0.0,0.0,0.0,758.6061378611399
101,1901-01-01,883.3826654837792,589.6917854917904,1059.75090874492,883.3826654837792,883.3826654837792,-72.96186340663603,-72.96186340663603,-72.96186340663603,-72.96186340663603,-72.96186340663603,-72.96186340663603,0.0,0.0,0.0,810.4208020771432
102,1902-01-01,913.3637573787393,622.7036293021987,1074.3762329914252,913.3637573787393,913.3637573787393,-50.59253929528691,-50.59253929528691,-50.59253929528691,-50.59253929528691,-50.59253929528691,-50.59253929528691,0.0,0.0,0.0,862.7712180834524
103,1903-01-01,943.3448492736987,678.0341561103072,1165.5067338683155,943.3448492736987,943.3448492736987,-27.715350337271563,-27.715350337271563,-27.715350337271563,-27.715350337271563,-27.715350337271563,-27.715350337271563,0.0,0.0,0.0,915.6294989364271
104,1904-01-01,973.3259411686588,720.0594295060806,1199.5145032927342,973.3259411686588,973.3259411686588,-4.359059421401937,-4.359059421401937,-4.359059421401937,-4.359059421401937,-4.359059421401937,-4.359059421401937,0.0,0.0,0.0,968.9668817472568
105,1905-01-01,1003.3891800576613,696.1187700647789,1167.3404586148029,1003.3891800576613,1003.3891800576613,-72.96186340615586,-72.96186340615586,-72.96186340615586,-72.96186340615586,-72.96186340615586,-72.96186340615586,0.0,0.0,0.0,930.4273166515054
